Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Src Port
7680,6,,15990,2,3,75.0,0.0,75.0,0.0,37.5,53.033008588991066,0.0,0.0,0.0,0.0,4690.431519699812,312.6954346466541,3997.5,7808.728470969735,15710.0,1.0,1.0,1.0,0.0,1.0,1.0,15990.0,7995.0,11185.01506480881,15904.0,86.0,0,40,84,125.07817385866166,187.61726078799248,0.0,75.0,12.5,30.618621784789728,937.5,0,1,0,0,0,0,0,1.0,15.0,37.5,0.0,2,75,3,0,-1,512,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,58629
7680,6,,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,58629
6667,17,,119995927,24,1,4512.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.16799609373408,0.2083404047539047,4999830.291666666,10979.229217735656,5028117.0,4970856.0,114989399.0,4999539.0869565215,11130.813508263063,5028117.0,4970856.0,0.0,0.0,0.0,0.0,0.0,0,192,8,0.2000067885637485,0.0083336161901561,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,188.0,24,4512,1,188,-1,-1,24,0,7487612.375,2673086.461987979,9990653.0,4970856.0,5007919.0,7051.591593392119,5028117.0,5000142.0,No Label,49154
1900,17,,501895,2,1,1522.0,733.0,786.0,736.0,761.0,35.35533905932738,733.0,733.0,733.0,0.0,4492.971637493898,5.977345859193656,250947.5,4981.567273459227,254470.0,247425.0,247425.0,247425.0,0.0,247425.0,247425.0,0.0,0.0,0.0,0.0,0.0,0,16,8,3.9848972394624376,1.9924486197312188,733.0,786.0,747.0,26.03843313258307,677.9999999999998,0,0,0,0,0,0,0,0.0,996.0,761.0,733.0,2,1522,1,733,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,56899
1900,17,,501838,2,1,1522.0,733.0,786.0,736.0,761.0,35.35533905932738,733.0,733.0,733.0,0.0,4493.481960313886,5.978024780905392,250919.0,1125.7139956489837,251715.0,250123.0,250123.0,250123.0,0.0,250123.0,250123.0,0.0,0.0,0.0,0.0,0.0,0,16,8,3.985349853936928,1.992674926968464,733.0,786.0,747.0,26.03843313258307,677.9999999999998,0,0,0,0,0,0,0,0.0,996.0,761.0,733.0,2,1522,1,733,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,56899
443,6,,115931799,7,8,7917.0,723.0,1440.0,1.0,1131.0,526.694408552056,361.0,0.0,90.375,167.03373269236025,74.52657574993725,0.1293864162325299,8280842.785714285,16456077.189448964,45002674.0,1.0,80452264.0,13408710.666666666,21011238.689878773,45218142.0,4.0,115931799.0,16561685.57142857,20734090.37197232,45213703.0,1.0,0,140,196,0.0603803275751806,0.0690060886573493,0.0,1440.0,540.0625,643.5595252189187,414168.8625,0,0,0,0,1,0,0,1.0,576.0666666666667,1131.0,90.375,7,7917,8,723,-1,16386,7,0,214226.66666666663,3462.508676282752,217904.0,211029.0,38358128.333333336,5754365.489227838,45002674.0,35020629.0,No Label,50446
1900,17,,107493926,5,1,865.0,173.0,173.0,173.0,173.0,0.0,173.0,173.0,173.0,0.0,9.656359560260176,0.0558171072847409,21498785.2,29439794.248551827,54247287.0,1.0,107493925.0,26873481.25,31032557.038216863,54247287.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,8,0.0465142560706174,0.0093028512141234,173.0,173.0,173.0,0.0,0.0,0,0,0,0,0,0,0,0.0,201.83333333333331,173.0,173.0,5,865,1,173,-1,-1,5,0,1.0,0.0,1.0,1.0,53746127.5,708746.5618121191,54247287.0,53244968.0,No Label,11872
5353,17,,110377087,25,1,6033.0,60.0,421.0,40.0,241.32,139.5190309599375,60.0,60.0,60.0,0.0,55.20167423878472,0.2355561349431155,4415083.48,18424107.882328168,92445138.0,0.0,110279852.0,4594993.833333334,18797924.71095413,92445138.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200,8,0.2264962835991495,0.0090598513439659,40.0,421.0,227.88888888888889,142.51270748558457,20309.871794871797,0,0,0,0,0,0,0,0.0,236.65384615384616,241.32,60.0,25,6033,1,60,-1,-1,25,0,4769712.5,1370051.2083540892,5738485.0,3800940.0,50268465.5,59646822.26526836,92445138.0,8091793.0,No Label,5353
137,17,,62689451,5,1,250.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,4.785494133614282,0.0957098826722856,12537890.2,26353644.833967123,59680723.0,749456.0,61933271.0,15483317.75,29464936.874719128,59680723.0,749456.0,0.0,0.0,0.0,0.0,0.0,0,40,8,0.079758235560238,0.0159516471120476,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0.0,58.333333333333336,50.0,50.0,5,250,1,50,-1,-1,5,0,1509210.0,0.0,1509210.0,1509210.0,59680723.0,0.0,59680723.0,59680723.0,No Label,137
1900,17,,5501145,22,1,17274.0,730.0,810.0,733.0,785.1818181818182,21.812264709903275,730.0,730.0,730.0,0.0,3272.7732135764463,4.18094778450668,250052.04545454544,4215.766455504778,258306.0,242719.0,5255518.0,250262.76190476195,4199.481907387646,258306.0,242719.0,0.0,0.0,0.0,0.0,0.0,0,176,8,3.999167446049868,0.1817803384568121,730.0,810.0,780.5833333333335,26.021590812358028,677.1231884057958,0,0,0,0,0,0,0,0.0,814.5217391304348,785.1818181818181,730.0,22,17274,1,730,-1,-1,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,56266
1900,17,,496258,2,1,1516.0,730.0,783.0,733.0,758.0,35.35533905932738,730.0,730.0,730.0,0.0,4525.87162322824,6.0452425955853615,248129.0,5515.432893255071,252029.0,244229.0,252029.0,252029.0,0.0,252029.0,252029.0,0.0,0.0,0.0,0.0,0.0,0,16,8,4.03016173039024,2.01508086519512,730.0,783.0,744.0,26.03843313258307,677.9999999999998,0,0,0,0,0,0,0,0.0,992.0,758.0,730.0,2,1516,1,730,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,56266
5353,17,,111356307,23,1,4720.0,40.0,404.0,40.0,205.2173913043478,132.96512069019494,40.0,40.0,40.0,0.0,42.745670436071485,0.2155243887533016,4841578.56521739,18960419.3401512,91377130.0,1.0,111356306.0,5061650.272727273,19376518.27124598,91377130.0,3720.0,0.0,0.0,0.0,0.0,0.0,0,184,8,0.2065442058885807,0.0089801828647209,40.0,404.0,192.0,135.2744124609923,18299.166666666664,0,0,0,0,0,0,0,0.0,200.0,205.2173913043478,40.0,23,4720,1,40,-1,-1,23,0,5134826.5,529147.0962449856,5508990.0,4760663.0,50045246.5,58452110.20412475,91377130.0,8713363.0,No Label,5353
5353,17,,96211791,1,1,126.0,126.0,126.0,126.0,126.0,0.0,126.0,126.0,126.0,0.0,2.619221587923667,0.0207874729200291,96211791.0,0.0,96211791.0,96211791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,0.0103937364600145,0.0103937364600145,126.0,126.0,126.0,0.0,0.0,0,0,0,0,0,0,0,1.0,189.0,126.0,126.0,1,126,1,126,-1,-1,1,0,0.0,0.0,0.0,0.0,96211791.0,0.0,96211791.0,96211791.0,No Label,5353
5353,17,,106514478,16,1,4463.0,161.0,435.0,40.0,278.9375,160.74097952917916,161.0,161.0,161.0,0.0,43.411938797653406,0.1596027161678434,6657154.875000001,24114934.160089143,96679503.0,1004.0,106492941.0,7099529.399999999,24894038.14211197,96679503.0,1004.0,0.0,0.0,0.0,0.0,0.0,0,128,8,0.1502143210991467,0.0093883950686966,40.0,435.0,265.8333333333333,155.73214183334153,24252.5,0,0,0,0,0,0,0,0.0,281.47058823529414,278.9375,161.0,16,4463,1,161,-1,-1,16,0,39253.0,13678.273575272577,48925.0,29581.0,52944761.5,61850264.57618144,96679503.0,9210020.0,No Label,5353
7680,6,,9201,2,3,75.0,0.0,75.0,0.0,37.5,53.033008588991066,0.0,0.0,0.0,0.0,8151.28790348875,543.4191935659167,2300.25,4417.191066352764,8925.0,0.0,0.0,0.0,0.0,0.0,0.0,9201.0,4600.5,6385.88134089571,9116.0,85.0,0,40,84,217.36767742636667,326.05151613955,0.0,75.0,12.5,30.618621784789728,937.5,0,1,0,0,0,0,0,1.0,15.0,37.5,0.0,2,75,3,0,-1,512,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,58672
7680,6,,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,58672
6667,17,,119996684,24,1,4512.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.16774900213076,0.2083390904368657,4999861.833333333,6103.479774875899,5012098.0,4990357.0,114997880.0,4999907.826086956,6236.399891342935,5012098.0,4990357.0,0.0,0.0,0.0,0.0,0.0,0,192,8,0.2000055268193911,0.0083335636174746,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,188.0,24,4512,1,188,-1,-1,24,0,7493815.749999999,2672218.535057915,9998286.0,4991093.0,5005024.727272728,3887.168277574518,5012098.0,5000698.0,No Label,49154
1900,17,,60593970,3,1,519.0,173.0,173.0,173.0,173.0,0.0,173.0,173.0,173.0,0.0,11.420278288417148,0.0660131692972089,20197990.0,34983944.02474271,60593969.0,0.0,60593969.0,30296984.5,42846406.37890744,60593969.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,8,0.0495098769729067,0.0165032923243022,173.0,173.0,173.0,0.0,0.0,0,0,0,0,0,0,0,0.0,216.25,173.0,173.0,3,519,1,173,-1,-1,3,0,1.0,0.0,1.0,1.0,60593969.0,0.0,60593969.0,60593969.0,No Label,51370
0,0,,114964872,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5132002408527016,1982152.9655172408,1718705.0534543258,5839484.0,7058.0,114932797.0,2016364.859649123,1713942.1067243784,5839484.0,7058.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5045019316857066,0.0086983091669949,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,0,1,0,-1,-1,0,0,21798883.0,5353297.132311138,24832813.0,13778997.0,5422361.5,320400.0162135868,5839484.0,5075065.0,No Label,0
6667,17,,119999074,22,1,4136.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,36.033611392701246,0.1916681457058577,5454503.363636363,2131097.2115769163,14995837.0,4987584.0,114999388.0,5476161.333333333,2181242.450692548,14995837.0,4987584.0,0.0,0.0,0.0,0.0,0.0,0,176,8,0.1833347480664726,0.0083333976393851,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,196.17391304347825,188.0,188.0,22,4136,1,188,-1,-1,22,0,6422612.857142856,3777274.099528805,14988661.0,4990025.0,5837766.666666667,2884047.129876737,14995837.0,5000482.0,No Label,49154
137,17,,4007273,3,1,150.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,49.909252501638896,0.998185050032778,1335757.6666666667,1156817.994352324,2010229.0,1.0,1997044.0,998522.0,1412121.9405143452,1997043.0,1.0,0.0,0.0,0.0,0.0,0.0,0,24,8,0.7486387875245835,0.2495462625081945,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.5,50.0,50.0,3,150,1,50,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,137
137,17,,4007273,3,1,150.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,49.909252501638896,0.998185050032778,1335757.6666666667,1156818.863213396,2010230.0,0.0,1997043.0,998521.5,1412122.6476211264,1997043.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,8,0.7486387875245835,0.2495462625081945,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.5,50.0,50.0,3,150,1,50,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,137
138,17,,15599536,1,1,201.0,183.0,201.0,201.0,201.0,0.0,183.0,183.0,183.0,0.0,24.616116787063408,0.1282089415992885,15599536.0,0.0,15599536.0,15599536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,0.0641044707996442,0.0641044707996442,183.0,201.0,189.0,10.392304845413264,108.0,0,0,0,0,0,0,0,1.0,283.5,201.0,183.0,1,201,1,183,-1,-1,1,0,0.0,0.0,0.0,0.0,15599536.0,0.0,15599536.0,15599536.0,No Label,138
32414,17,,115012545,22,1,462.0,21.0,21.0,21.0,21.0,0.0,21.0,21.0,21.0,0.0,4.199541884757006,0.1999781849884288,5227842.954545453,1066124.7504813415,10001074.0,4990697.0,110002715.0,5238224.523809524,1091312.71160995,10001074.0,4990697.0,0.0,0.0,0.0,0.0,0.0,0,176,8,0.1912834812932798,0.008694703695149,21.0,21.0,21.0,0.0,0.0,0,0,0,0,0,0,0,0.0,21.91304347826087,21.0,21.0,22,462,1,21,-1,-1,22,0,4994359.25,3236.874250981441,4998265.0,4990697.0,5279728.222222223,1178296.7319301874,10001074.0,5000045.0,No Label,46302
1900,17,,110002255,11,1,1111.0,101.0,101.0,101.0,101.0,0.0,101.0,101.0,101.0,0.0,11.017955950084842,0.1090886727731172,10000205.0,1614.8350380146967,10003217.0,9998135.0,100003633.0,10000363.3,1609.708189565865,10003217.0,9998135.0,0.0,0.0,0.0,0.0,0.0,0,88,8,0.0999979500420241,0.0090907227310931,101.0,101.0,101.0,0.0,0.0,0,0,0,0,0,0,0,0.0,109.41666666666669,101.0,101.0,11,1111,1,101,-1,-1,11,0,0.0,0.0,0.0,0.0,10000205.0,1614.8350380146967,10003217.0,9998135.0,No Label,55919
5353,17,,100145567,4,1,136.0,34.0,34.0,34.0,34.0,0.0,34.0,34.0,34.0,0.0,1.6975289580216766,0.0499273222947551,25036391.75,10011382.29224018,40053458.0,20021924.0,80119755.0,26706585.0,11558736.529050091,40053458.0,20021924.0,0.0,0.0,0.0,0.0,0.0,0,32,8,0.0399418578358041,0.009985464458951,34.0,34.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0.0,40.8,34.0,34.0,4,136,1,34,-1,-1,4,0,0.0,0.0,0.0,0.0,25036391.75,10011382.29224018,40053458.0,20021924.0,No Label,5353
1900,17,,60472619,2,1,346.0,173.0,173.0,173.0,173.0,0.0,173.0,173.0,173.0,0.0,8.582396604982495,0.0496092289305346,30236309.5,42760597.55679689,60472618.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,16,8,0.0330728192870231,0.0165364096435115,173.0,173.0,173.0,0.0,0.0,0,0,0,0,0,0,0,0.0,230.66666666666663,173.0,173.0,2,346,1,173,-1,-1,2,0,0.0,0.0,0.0,0.0,60472618.0,0.0,60472618.0,60472618.0,No Label,33741
5353,17,,105409562,29,1,6845.0,406.0,406.0,40.0,236.0344827586207,153.7355063455741,406.0,406.0,406.0,0.0,68.78882581828772,0.2846041614327171,3634812.48275862,7922769.787422801,32063638.0,0.0,98997013.0,3535607.607142857,8049790.624746857,32063638.0,0.0,0.0,0.0,0.0,0.0,0.0,0,232,8,0.2751173560516265,0.0094868053810905,40.0,406.0,247.0,154.46876706959245,23860.60000000001,0,0,0,0,0,0,0,0.0,255.2333333333333,236.0344827586207,406.0,29,6845,1,406,-1,-1,29,0,2779538.5,1377112.376671018,3753304.0,1805773.0,16207530.833333332,10549287.465212604,32063638.0,5629678.0,No Label,5353
5353,17,,97639587,2,1,344.0,177.0,177.0,167.0,172.0,7.071067811865476,177.0,177.0,177.0,0.0,5.335950468532809,0.0307252426211102,48819793.5,30415723.724089164,70326958.0,27312629.0,27312629.0,27312629.0,0.0,27312629.0,27312629.0,0.0,0.0,0.0,0.0,0.0,0,16,8,0.0204834950807401,0.01024174754037,167.0,177.0,174.5,5.000000000000002,25.000000000000018,0,0,0,0,0,0,0,0.0,232.66666666666663,172.0,177.0,2,344,1,177,-1,-1,2,0,0.0,0.0,0.0,0.0,48819793.5,30415723.724089164,70326958.0,27312629.0,No Label,5353
7680,6,,6796,2,3,75.0,0.0,75.0,0.0,37.5,53.033008588991066,0.0,0.0,0.0,0.0,11035.90347263096,735.7268981753973,1699.0000000000002,3067.9021062174284,6293.0,0.0,0.0,0.0,0.0,0.0,0.0,6796.0,3398.0,4682.461105017318,6709.0,87.0,0,40,84,294.2907592701589,441.4361389052384,0.0,75.0,12.5,30.618621784789728,937.5,0,1,0,0,0,0,0,1.0,15.0,37.5,0.0,2,75,3,0,-1,256,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,58702
7680,6,,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,58702
27035,6,,108415884,4,6,216.0,54.0,54.0,54.0,54.0,0.0,54.0,0.0,9.0,22.0454076850486,2.490409984573847,0.0922374068360684,12046209.333333332,14205473.655240802,27038767.0,63181.0,81245304.0,27081768.0,40730.47454916282,27109644.0,27035025.0,108415884.0,21683176.8,12085476.596815418,27109615.0,64078.0,0,80,120,0.0368949627344273,0.055342444101641,0.0,54.0,29.454545454545453,28.20058026482305,795.2727272727273,0,0,0,1,1,0,0,1.0,32.4,54.0,9.0,4,216,6,54,-1,2051,4,0,66958.75,5324.726182318361,74778.0,63181.0,27020078.5,32209.266270232027,27038767.0,26971844.0,No Label,51491
6667,17,,115000552,22,1,4136.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,37.5998195208663,0.1999990400046079,5227297.818181818,1063819.8045998758,9990215.0,4993181.0,110001785.0,5238180.238095237,1088835.4055285812,9990215.0,4993181.0,0.0,0.0,0.0,0.0,0.0,0,176,8,0.191303429569625,0.0086956104349829,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,196.17391304347825,188.0,188.0,22,4136,1,188,-1,-1,22,0,9995283.666666668,6321232.352894923,19987936.0,4993527.0,5502885.0,1576688.720346537,9990215.0,5000747.0,No Label,49154
32412,17,,115013396,22,1,462.0,21.0,21.0,21.0,21.0,0.0,21.0,21.0,21.0,0.0,4.1995108117666575,0.1999767053222217,5227881.636363637,1064380.516349726,9993309.0,4993536.0,110012770.0,5238703.333333334,1089424.5990290623,9993309.0,4993536.0,0.0,0.0,0.0,0.0,0.0,0,176,8,0.191282065960386,0.0086946393618357,21.0,21.0,21.0,0.0,0.0,0,0,0,0,0,0,0,0.0,21.91304347826087,21.0,21.0,22,462,1,21,-1,-1,22,0,6663796.666666667,2887608.8835596023,9998120.0,4995637.0,5314495.374999999,1247688.1778101383,9993309.0,5000046.0,No Label,37487
443,6,,219433,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,4.557199691933301,9.1143993838666,219433.0,0.0,219433.0,219433.0,0.0,0.0,0.0,0.0,0.0,219433.0,219433.0,0.0,219433.0,219433.0,0,0,52,0.0,9.1143993838666,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0.0,1.0,0.0,0.5,0,0,2,1,-1,6793,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50206
6667,17,,119997761,24,1,4512.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.16739746502437,0.2083372205586402,4999906.708333332,4968.8762309186,5011289.0,4988967.0,114998788.0,4999947.304347826,5076.4791703304,5011289.0,4988967.0,0.0,0.0,0.0,0.0,0.0,0,192,8,0.2000037317362946,0.0083334888223456,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,188.0,24,4512,1,188,-1,-1,24,0,7136853.857142856,2671452.034384012,9994937.0,4988967.0,5003192.461538462,3272.93811977826,5011289.0,5000014.0,No Label,49154
443,6,,110427085,5,4,116.0,199.0,58.0,0.0,23.2,31.767908335299637,58.0,47.0,49.75,5.499999999999999,2.8525610360900133,0.0815017438882861,13803385.625,25400466.34256719,54958462.0,41737.0,110262379.0,27565594.75,31628642.58549031,54958462.0,169811.0,110374409.0,36791469.66666666,31755853.10485299,55126469.0,122969.0,0,100,80,0.0452787466046033,0.0362229972836827,0.0,58.0,37.3,26.18332802885582,685.5666666666667,0,0,0,1,1,0,0,0.0,41.44444444444444,23.2,49.75,5,116,4,199,-1,2045,2,0,167258.5,3609.780117957325,169811.0,164706.0,54956802.5,2346.8874067581514,54958462.0,54955143.0,No Label,50455
6667,17,,119990112,24,1,4512.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.16989426595418,0.2083505014146499,4999588.000000001,6462.113808156402,5008772.0,4982787.0,114990527.0,4999588.130434783,6607.347950332206,5008772.0,4982787.0,0.0,0.0,0.0,0.0,0.0,0,192,8,0.2000164813580639,0.0083340200565859,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,188.0,24,4512,1,188,-1,-1,24,0,7490007.166666666,4180318.674358567,14985036.0,4982787.0,5003990.846153847,3071.3512999480567,5008772.0,5000527.0,No Label,49154
5353,17,,98206914,2,1,108.0,49.0,59.0,49.0,54.0,7.071067811865476,49.0,49.0,49.0,0.0,1.598665446304524,0.0305477473816151,49103457.0,30776744.86939855,70865902.0,27341012.0,70865902.0,70865902.0,0.0,70865902.0,70865902.0,0.0,0.0,0.0,0.0,0.0,0,16,8,0.0203651649210767,0.0101825824605383,49.0,59.0,51.5,5.0,25.000000000000004,0,0,0,0,0,0,0,0.0,68.66666666666667,54.0,49.0,2,108,1,49,-1,-1,2,0,0.0,0.0,0.0,0.0,49103457.0,30776744.86939855,70865902.0,27341012.0,No Label,5353
0,0,,118506626,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168766934601614,118506626.0,0.0,118506626.0,118506626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0084383467300807,0.0084383467300807,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,118506626.0,0.0,118506626.0,118506626.0,No Label,0
6667,17,,119997805,24,1,4512.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.1673831033826,0.2083371441669287,4999908.541666665,17813.480159404317,5057852.0,4942744.0,114996578.0,4999851.217391304,18211.569526880678,5057852.0,4942744.0,0.0,0.0,0.0,0.0,0.0,0,192,8,0.2000036584002515,0.0083334857666771,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,188.0,24,4512,1,188,-1,-1,24,0,5550088.444444444,1664876.0752164945,9989748.0,4987863.0,5008020.384615385,15384.271250958856,5057852.0,5000553.0,No Label,49154
5353,17,,98206799,8,1,501.0,47.0,172.0,47.0,62.62499999999999,44.19417382415922,47.0,47.0,47.0,0.0,5.580061722610468,0.091643349458931,12275849.875,21950252.57576679,57725464.0,33233.0,98173566.0,14024795.142857144,23099068.45950699,57725464.0,52796.0,0.0,0.0,0.0,0.0,0.0,0,64,8,0.0814607550746053,0.0101825943843256,47.0,172.0,59.5,39.528470752104745,1562.5,0,0,0,0,0,0,0,0.0,66.11111111111111,62.625,47.0,8,501,1,47,-1,-1,8,0,1619223.0,1318913.9530454592,2551836.0,686610.0,46439620.5,15960592.94052024,57725464.0,35153777.0,No Label,5353
5353,17,,84432695,7,1,882.0,126.0,126.0,126.0,126.0,0.0,126.0,126.0,126.0,0.0,11.938503206607349,0.0947500254492646,12061813.57142857,30044008.86804894,80188760.0,59401.0,84242449.0,14040408.166666666,32408121.442452025,80188760.0,59401.0,0.0,0.0,0.0,0.0,0.0,0,56,8,0.0829062722681065,0.011843753181158,126.0,126.0,126.0,0.0,0.0,0,0,0,0,0,0,0,0.0,141.75,126.0,126.0,7,882,1,126,-1,-1,7,0,2192504.0,0.0,2192504.0,2192504.0,80188760.0,0.0,80188760.0,80188760.0,No Label,5353
7680,6,,10611,2,3,75.0,0.0,75.0,0.0,37.5,53.033008588991066,0.0,0.0,0.0,0.0,7068.136839129205,471.20912260861365,2652.75,5086.1076391152665,10281.0,0.0,0.0,0.0,0.0,0.0,0.0,10611.0,5305.5,7289.563807252119,10460.0,151.0,0,40,84,188.48364904344547,282.7254735651682,0.0,75.0,12.5,30.618621784789728,937.5,0,1,0,0,0,0,0,1.0,15.0,37.5,0.0,2,75,3,0,-1,256,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,58728
7680,6,,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,58728
